Season,Agency,Date,Time,Station,Field Rep,Depth [m],Time [s],Descent rate [m/s],Temperature [°C],Conductivity [S/m],Salinity [psu],Density [~$s~#~_t],pH,Oxygen [mg/L],SBE DO sat [mg/L],SBE DO sat [%],Transmissivity [%],SBE Beam C [1/m],Chl-a [~$m~#g/L],Voltage-Chl-a [V],Chl-a USC/UCLA [~$m~#g/L],Chl-a ECO [~$m~#g/L],CDOM [~$m~#g/L],Voltage-CDOM [V],Irradiance [µE/cm²·sec],Surface Irradiance [µE/cm²·sec],Irradiance [% Norm],delta T [°C/m],Stability [kg/m³/m],Qual_NH3,Ammonia-N [mg/L],Qual_TC,Total Colif. [MPN/100mL],Qual_FC,Fecal Colif. [MPN/100mL],Qual_EC,E. coli [MPN/100mL],Qual_ENT,Enterococci [MPN/100mL]
Winter,Hyperion,2/4/2016,11:04:00,3206,1,44,307.10001,-1,13.44,3.987,33.548,25.182,8.01,5.76,8.47,68.01,84.55,0.671,0.42,0.1503,-1,-0.33,1.63,0.1476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,45,308.39999,-1,13.38,3.981,33.547,25.193,8,5.68,8.48,66.94,84.79,0.66,0.39,0.1453,-1,-0.33,1.63,0.1473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,46,309.79999,-1,13.31,3.974,33.545,25.206,8,5.57,8.49,65.63,85.1,0.645,0.41,0.1482,-1,-0.34,1.64,0.1481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,47,311.60001,-1,13.21,3.966,33.546,25.226,7.99,5.44,8.51,63.93,85.27,0.637,0.38,0.1434,-1,-0.36,1.64,0.1483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,48,313.10001,-1,13.08,3.953,33.541,25.247,7.98,5.38,8.53,63.08,85.64,0.62,0.27,0.1236,-1,-0.36,1.65,0.1485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,49,314.60001,-1,13.01,3.945,33.529,25.253,7.98,5.3,8.54,62,86.21,0.593,0.23,0.1163,-1,-0.36,1.62,0.1471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,50,316.10001,-1,12.9,3.933,33.518,25.267,7.97,5.12,8.56,59.8,86.91,0.561,0.18,0.1069,-1,-0.36,1.61,0.1466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,51,317.39999,-1,12.78,3.926,33.544,25.309,7.96,5.08,8.58,59.19,87.62,0.529,0.15,0.1005,-1,-0.36,1.63,0.1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,52,318.89999,-1,12.78,3.926,33.552,25.315,7.95,5.07,8.58,59.1,88.08,0.508,0.17,0.1044,-1,-0.37,1.65,0.1485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,53,320.5,-1,12.78,3.927,33.556,25.318,7.95,5.04,8.58,58.71,88.2,0.502,0.16,0.1027,-1,-0.37,1.67,0.1495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,54,322,-1,12.78,3.928,33.565,25.326,7.94,5.02,8.58,58.5,88.06,0.509,0.16,0.1024,-1,-0.36,1.67,0.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,55,323.39999,-1,12.78,3.928,33.571,25.331,7.94,5.02,8.58,58.48,87.92,0.515,0.16,0.1032,-1,-0.35,1.69,0.1509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,56,324.60001,-1,12.77,3.928,33.575,25.335,7.94,5.01,8.58,58.38,87.77,0.522,0.17,0.1052,-1,-0.35,1.71,0.152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,57,326.10001,-1,12.77,3.928,33.578,25.338,7.94,5.01,8.58,58.37,87.48,0.535,0.19,0.1081,-1,-0.35,1.73,0.1531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,58,327.89999,-1,12.77,3.928,33.577,25.338,7.94,5,8.58,58.18,87.32,0.542,0.19,0.1079,-1,-0.35,1.74,0.1536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,59,329.70001,-1,12.77,3.928,33.578,25.338,7.94,5.01,8.58,58.32,87.17,0.549,0.19,0.1085,-1,-0.35,1.74,0.1535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,60,330.79999,-1,12.77,3.928,33.578,25.338,7.94,5.01,8.58,58.32,86.94,0.56,0.19,0.1094,-1,-0.35,1.74,0.1536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,61,332.20001,-1,12.77,3.928,33.578,25.338,7.94,4.99,8.58,58.17,86.93,0.56,0.19,0.1085,-1,-0.35,1.74,0.1534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,62,333.89999,-1,12.77,3.928,33.578,25.338,7.94,5,8.58,58.22,87.02,0.556,0.19,0.1088,-1,-0.35,1.76,0.1547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,63,335.29999,-1,12.77,3.928,33.578,25.338,7.94,4.99,8.58,58.15,87.03,0.556,0.19,0.1086,-1,-0.35,1.74,0.1535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,64,336.5,-1,12.77,3.929,33.578,25.338,7.94,4.99,8.58,58.09,86.98,0.558,0.19,0.1086,-1,-0.35,1.75,0.1543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,65,338.10001,-1,12.77,3.928,33.579,25.34,7.94,4.98,8.58,58.02,86.94,0.56,0.2,0.11,-1,-0.35,1.76,0.1548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,66,339.79999,-1,12.76,3.928,33.581,25.342,7.93,4.97,8.59,57.88,86.81,0.566,0.2,0.1106,-1,-0.35,1.78,0.1561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,67,341.29999,-1,12.75,3.927,33.581,25.344,7.93,4.94,8.59,57.48,86.59,0.576,0.2,0.1102,-1,-0.35,1.78,0.1558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,68,342.60001,-1,12.74,3.926,33.582,25.348,7.93,4.93,8.59,57.41,86.67,0.572,0.19,0.1092,-1,-0.36,1.78,0.1561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,69,343.89999,-1,12.73,3.925,33.582,25.349,7.93,4.93,8.59,57.32,86.75,0.568,0.2,0.1097,-1,-0.35,1.79,0.1565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,70,345.39999,-1,12.72,3.925,33.582,25.351,7.93,4.92,8.59,57.22,86.79,0.567,0.19,0.1084,-1,-0.36,1.78,0.1561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,71,347.29999,-1,12.72,3.924,33.581,25.351,7.93,4.91,8.59,57.09,86.86,0.563,0.18,0.1075,-1,-0.36,1.79,0.1562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,72,349.10001,-1,12.71,3.923,33.581,25.353,7.93,4.91,8.6,57.07,86.88,0.562,0.18,0.1067,-1,-0.36,1.8,0.1567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,73,350.39999,-1,12.7,3.923,33.58,25.354,7.93,4.89,8.6,56.93,86.97,0.559,0.18,0.1058,-1,-0.35,1.8,0.1572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,74,351.5,-1,12.7,3.923,33.58,25.354,7.93,4.88,8.6,56.73,86.91,0.561,0.18,0.1062,-1,-0.35,1.81,0.1575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,75,353.10001,-1,12.7,3.922,33.579,25.354,7.93,4.88,8.6,56.74,86.9,0.562,0.18,0.106,-1,-0.36,1.81,0.1575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,76,354.79999,-1,12.69,3.922,33.579,25.354,7.93,4.88,8.6,56.8,86.97,0.558,0.17,0.1052,-1,-0.36,1.83,0.1585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,77,356,-1,12.69,3.922,33.579,25.355,7.93,4.89,8.6,56.86,86.97,0.558,0.17,0.1051,-1,-0.36,1.82,0.1582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,78,357.39999,-1,12.7,3.924,33.586,25.358,7.93,4.89,8.6,56.86,86.93,0.56,0.17,0.1051,-1,-0.35,1.82,0.1579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,79,358.89999,-1,12.72,3.926,33.597,25.364,7.93,4.87,8.59,56.71,86.88,0.563,0.18,0.1063,-1,-0.35,1.76,0.1545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,80,360.29999,-1,12.71,3.926,33.603,25.369,7.93,4.87,8.59,56.65,86.59,0.576,0.19,0.1077,-1,-0.35,1.75,0.1543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,81,361.79999,-1,12.71,3.927,33.604,25.37,7.93,4.85,8.59,56.37,86.35,0.587,0.19,0.1079,-1,-0.35,1.74,0.1538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,82,363.39999,-1,12.69,3.925,33.606,25.375,7.93,4.83,8.6,56.21,86.34,0.588,0.2,0.1095,-1,-0.35,1.75,0.1541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,83,365,-1,12.68,3.924,33.607,25.379,7.92,4.82,8.6,56.08,86.39,0.585,0.19,0.1085,-1,-0.35,1.75,0.1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,84,366.70001,-1,12.67,3.923,33.607,25.38,7.92,4.81,8.6,55.91,86.49,0.581,0.19,0.109,-1,-0.35,1.76,0.1549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,85,368.20001,-1,12.67,3.923,33.607,25.381,7.92,4.8,8.6,55.76,86.57,0.577,0.19,0.1089,-1,-0.35,1.76,0.155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,86,369.5,-1,12.66,3.922,33.607,25.384,7.92,4.77,8.6,55.43,86.53,0.579,0.19,0.1087,-1,-0.36,1.76,0.1548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,87,370.79999,-1,12.63,3.92,33.609,25.39,7.92,4.71,8.61,54.73,86.52,0.579,0.19,0.1086,-1,-0.36,1.77,0.1552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,88,372.39999,-1,12.57,3.914,33.609,25.401,7.92,4.61,8.62,53.53,86.6,0.575,0.18,0.106,-1,-0.36,1.73,0.1533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,89,373.89999,-1,12.53,3.912,33.624,25.42,7.91,4.53,8.62,52.54,86.66,0.573,0.16,0.1033,-1,-0.37,1.75,0.1542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,90,375.29999,-1,12.52,3.911,33.63,25.429,7.91,4.46,8.63,51.73,86.65,0.573,0.16,0.1026,-1,-0.37,1.78,0.1561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,91,376.5,-1,12.45,3.906,33.64,25.449,7.9,4.45,8.64,51.45,86.3,0.589,0.15,0.1013,-1,-0.36,1.79,0.1563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,92,378.10001,-1,12.43,3.904,33.643,25.456,7.9,4.45,8.64,51.43,86.17,0.595,0.15,0.1009,-1,-0.36,1.78,0.1558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,93,379.70001,-1,12.41,3.903,33.646,25.462,7.9,4.44,8.65,51.37,86.07,0.6,0.14,0.099,-1,-0.36,1.78,0.1559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,94,381.10001,-1,12.4,3.903,33.647,25.464,7.89,4.42,8.65,51.13,85.99,0.604,0.14,0.0995,-1,-0.36,1.77,0.1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,95,383.10001,-1,12.39,3.902,33.649,25.468,7.89,4.37,8.65,50.47,85.97,0.604,0.14,0.0992,-1,-0.37,1.77,0.1553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,96,384.79999,-1,12.33,3.897,33.654,25.484,7.89,4.36,8.66,50.37,85.9,0.608,0.13,0.0977,-1,-0.37,1.79,0.1563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,97,386.29999,-1,12.31,3.895,33.656,25.488,7.89,4.36,8.66,50.35,85.88,0.609,0.13,0.098,-1,-0.36,1.79,0.1565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,98,388.10001,-1,12.31,3.895,33.656,25.489,7.89,4.37,8.66,50.44,86.12,0.598,0.13,0.0975,-1,-0.36,1.79,0.1565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/4/2016,11:04:00,3206,1,99,389.70001,-1,12.31,3.895,33.656,25.489,7.89,4.36,8.66,50.37,86.35,0.587,0.13,0.097,-1,-0.37,1.79,0.1567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
