Season,Agency,Date,Time,Station ID,Field Rep,Depth(m),Time (s),Descent rate (m/s),Temperature (°C),Conductivity (S/m),Salinity (psu),Density (å-theta),pH,Oxygen (mg/L),SBE DO sat (mg/L),SBE DO sat (%),Transmissivity (%),SBE Beam C,Chl-a (ug/L),Voltage-Chl-a,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L),Voltage-CDOM,Irradiance,Surface Irradiance,Irradiance (% Norm),delta T,Stability (E),Qual_NH3,Ammonia-N (ug/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Summer,Hyperion,8/5/2015,9:49:00,3506,1,31,151.8,-1,13.07,3.921,33.254,25.028,8.16,7.21,8.55,84.28,89.45,-1,2.48,0.5308,-1,-0.01,0.87,0.1114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,32,153.39999,-1,12.86,3.902,33.256,25.069,8.16,7.16,8.58,83.34,89.94,-1,2.21,0.4808,-1,-0.03,0.85,0.1097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,33,155.3,-1,12.78,3.895,33.264,25.091,8.15,7.13,8.6,82.84,90.49,-1,1.96,0.4332,-1,-0.05,0.87,0.1105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,34,156.89999,-1,12.69,3.887,33.262,25.107,8.15,7.11,8.62,82.53,90.78,-1,1.76,0.3973,-1,-0.05,0.88,0.1111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,35,158.10001,-1,12.68,3.886,33.263,25.111,8.14,7.07,8.62,82.03,90.86,-1,1.77,0.3995,-1,-0.05,0.87,0.1114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,36,159.60001,-1,12.65,3.883,33.265,25.118,8.14,7.01,8.62,81.32,90.92,-1,1.75,0.3946,-1,-0.05,0.89,0.1116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,37,161.10001,-1,12.61,3.88,33.272,25.133,8.13,7,8.63,81.04,90.96,-1,1.76,0.3964,-1,-0.05,0.93,0.113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,38,162.7,-1,12.6,3.88,33.279,25.14,8.13,6.98,8.63,80.87,90.89,-1,1.76,0.3969,-1,-0.06,0.93,0.1147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,39,164.5,-1,12.6,3.88,33.281,25.141,8.12,6.94,8.63,80.4,90.7,-1,1.72,0.3892,-1,-0.05,0.96,0.1153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,40,165.8,-1,12.58,3.879,33.282,25.145,8.12,6.91,8.63,80.04,90.58,-1,1.68,0.3825,-1,-0.05,0.98,0.1168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,41,167,-1,12.57,3.877,33.284,25.149,8.11,6.9,8.64,79.87,90.58,-1,1.69,0.383,-1,-0.05,0.99,0.1172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,42,168.60001,-1,12.54,3.876,33.29,25.159,8.11,6.85,8.64,79.22,90.54,-1,1.66,0.3776,-1,-0.07,1.02,0.1185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,43,170.5,-1,12.53,3.876,33.291,25.161,8.1,6.65,8.64,76.9,90.46,-1,1.64,0.3746,-1,-0.12,1.05,0.1201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,44,172,-1,12.4,3.864,33.299,25.193,8.1,6.61,8.67,76.2,90.39,-1,1.44,0.3379,-1,-0.12,1.08,0.1217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,45,172.89999,-1,12.24,3.851,33.312,25.234,8.1,6.61,8.7,75.98,90.43,-1,1.38,0.3273,-1,-0.14,1.07,0.1215,-1,-1,-1,-1,-1,-1,0.01,-1,5,-1,-1,-1,5,-1,5
Summer,Hyperion,8/5/2015,9:49:00,3506,1,46,174.60001,-1,12.25,3.852,33.31,25.23,8.09,6.58,8.69,75.68,90.64,-1,1.29,0.31,-1,-0.14,1.08,0.1217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,47,176.3,-1,12.21,3.848,33.312,25.241,8.09,6.59,8.7,75.68,90.84,-1,1.19,0.2905,-1,-0.14,1.07,0.1218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,48,177.60001,-1,12.2,3.847,33.312,25.242,8.09,6.57,8.7,75.44,90.92,-1,1.16,0.2862,-1,-0.15,1.08,0.1218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,49,179.10001,-1,12.19,3.846,33.313,25.244,8.08,6.52,8.7,74.94,91.02,-1,1.14,0.2825,-1,-0.16,1.06,0.121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,50,181,-1,12.16,3.844,33.317,25.252,8.08,6.46,8.71,74.17,91.06,-1,1.09,0.2731,-1,-0.18,1.06,0.1209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,51,182.60001,-1,12.11,3.839,33.321,25.266,8.08,6.44,8.72,73.84,91.17,-1,0.95,0.247,-1,-0.18,1.06,0.1203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,52,183.60001,-1,12.1,3.839,33.322,25.269,8.07,6.42,8.72,73.63,91.25,-1,0.97,0.2501,-1,-0.19,1.05,0.1205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,53,185.39999,-1,12.08,3.837,33.323,25.274,8.07,6.32,8.72,72.45,91.32,-1,0.93,0.2426,-1,-0.2,1.05,0.1203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,54,187.3,-1,12.04,3.835,33.328,25.283,8.06,6.2,8.73,71.01,91.38,-1,0.83,0.2247,-1,-0.22,1.06,0.1207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,55,188.39999,-1,11.99,3.83,33.339,25.303,8.06,6.18,8.74,70.72,91.39,-1,0.74,0.2077,-1,-0.23,1.07,0.1216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,56,189.7,-1,11.96,3.828,33.345,25.313,8.06,6.14,8.75,70.22,91.4,-1,0.66,0.1934,-1,-0.24,1.07,0.1213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,57,191.3,-1,11.93,3.826,33.35,25.322,8.05,6.04,8.75,69.03,91.44,-1,0.61,0.1844,-1,-0.25,1.11,0.1232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,58,193,-1,11.88,3.822,33.357,25.337,8.05,5.94,8.76,67.78,91.51,-1,0.54,0.1707,-1,-0.26,1.13,0.124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,59,194.39999,-1,11.78,3.815,33.369,25.364,8.05,5.9,8.78,67.21,91.54,-1,0.48,0.159,-1,-0.26,1.14,0.1252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,60,196.10001,-1,11.75,3.813,33.373,25.373,8.04,5.84,8.78,66.45,91.43,-1,0.46,0.1558,-1,-0.27,1.14,0.1248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,61,197.89999,-1,11.71,3.809,33.377,25.384,8.04,5.79,8.79,65.83,91.29,-1,0.43,0.1497,-1,-0.27,1.14,0.1255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,62,200.10001,-1,11.65,3.805,33.39,25.405,8.03,5.78,8.8,65.67,91.06,-1,0.42,0.149,-1,-0.26,1.15,0.1254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,63,202.39999,-1,11.64,3.804,33.393,25.41,8.03,5.78,8.8,65.65,90.98,-1,0.42,0.1497,-1,-0.27,1.14,0.1253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,64,203.8,-1,11.63,3.804,33.394,25.412,8.02,5.78,8.8,65.64,90.92,-1,0.43,0.1504,-1,-0.27,1.14,0.1249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,9:49:00,3506,1,65,204.89999,-1,11.63,3.804,33.395,25.413,8.02,5.78,8.8,65.63,90.95,-1,0.44,0.153,-1,-0.27,1.14,0.1253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,1,195.3,-1,22.22,4.819,33.434,22.967,8.02,7.42,7.15,103.51,86.74,-1,0.61,0.1838,-1,-0.22,0.57,0.0957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,2,197.8,-1,22.22,4.819,33.435,22.966,8.02,7.38,7.15,102.99,86.7,-1,0.66,0.1934,-1,-0.21,0.56,0.0958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,3,199.10001,-1,22.23,4.819,33.435,22.966,8.02,7.4,7.15,103.14,86.71,-1,0.77,0.2137,-1,-0.2,0.59,0.0955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,4,200.8,-1,22.22,4.819,33.434,22.966,8.03,7.44,7.15,103.75,86.94,-1,0.9,0.2385,-1,-0.2,0.56,0.0959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,5,202.60001,-1,22.19,4.816,33.436,22.978,8.03,7.45,7.16,103.77,87.47,-1,0.83,0.2255,-1,-0.2,0.48,0.0916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,6,203.89999,-1,22.02,4.798,33.43,23.02,8.03,7.44,7.18,103.42,86.95,-1,0.9,0.2384,-1,-0.19,0.5,0.0915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,7,205.8,-1,21.99,4.797,33.438,23.033,8.04,7.49,7.18,104.07,85.66,-1,1.04,0.2645,-1,-0.18,0.51,0.0926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,8,209.39999,-1,21.74,4.77,33.426,23.095,8.04,7.67,7.22,106.1,84.55,-1,1.12,0.2777,-1,-0.12,0.57,0.0941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:21:00,3401,1,9,212.2,-1,20.76,4.671,33.405,23.345,8.06,7.72,7.35,104.83,80.77,-1,1.85,0.4129,-1,-0.19,0.83,0.1075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:32:00,3402,1,1,125.5,-1,20.91,4.61,32.804,22.847,8.1,6.87,7.35,93.22,89.72,-1,0.61,0.1831,-1,-0.31,0.33,0.0835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:32:00,3402,1,2,124,-1,21.54,4.619,32.394,22.366,8.1,6.79,7.29,93,89.34,-1,0.69,0.1982,-1,-0.24,0.34,0.0843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:32:00,3402,1,3,122.4,-1,20.28,4.613,33.316,23.404,8.11,5.96,7.42,80.18,88.94,-1,0.68,0.196,-1,-0.28,0.36,0.0845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/5/2015,8:32:00,3402,1,4,120.8,-1,20.3,4.628,33.424,23.482,8.11,5.9,7.41,79.5,88.87,-1,0.69,0.1979,-1,-0.26,0.36,0.0862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
