Season,Agency,Date,Time,Station ID,Field Rep,Depth,Time (seconds),Descent rate (m/s),Temperature (Deg C),Conductivity (S/m),Salinity (psu),Density,pH,Oxygen (mg/L),SBE DO Sat (mg/L),SBE DO Sat (%),% T,SBE Beam C,Chl-a (ug/L) WET,Voltage (Chl-a) WET,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L) WET,Voltage (CDOM) WET,Irradiance,Surface Irradiance,Irradiance (% Norm),delta-T,Stability (E),Qual_NH3,Ammonia (mg/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,51,104.3,0.86,10.18,3.705,33.744,25.942,7.73,4.26,9.07,46.99,87.06,0.139,0.42,0.1398,,,1,0.2012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,52,105.5,0.81,10.16,3.704,33.747,25.947,7.73,4.22,9.07,46.6,86.95,0.14,0.44,0.1444,,,1,0.2011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,53,106.8,0.81,10.15,3.703,33.751,25.952,7.73,4.2,9.07,46.34,87.01,0.139,0.39,0.135,,,0.99,0.2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,54,107.8,1.23,10.13,3.701,33.757,25.961,7.73,4.18,9.08,46.11,86.98,0.139,0.39,0.1341,,,0.99,0.2002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,55,108.5,1.38,10.1,3.7,33.764,25.971,7.72,4.17,9.08,45.96,86.78,0.142,0.4,0.1368,,,0.98,0.1997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,56,109.4,0.99,10.07,3.698,33.772,25.981,7.72,4.16,9.09,45.83,86.96,0.14,0.39,0.1348,,,0.98,0.1993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,57,110.7,0.71,10.07,3.698,33.771,25.982,7.72,4.16,9.09,45.79,87.01,0.139,0.34,0.1251,,,0.97,0.1986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,58,111.9,1,10.03,3.695,33.782,25.997,7.72,4.18,9.09,45.95,87.13,0.138,0.34,0.1259,,,0.97,0.1984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,59,113,0.41,10.02,3.694,33.786,26.002,7.71,4.18,9.1,46,86.81,0.141,0.35,0.1273,,,0.98,0.1991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 08:59:00,3103,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,1,50.6,0.39,15.96,4.232,33.623,24.697,8.19,9.28,8.04,115.27,82.68,0.19,1.28,0.2937,,,0.74,0.1709,-1,-1,-1,-1,-1,E,0.005,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,2,52.3,0.49,15.96,4.231,33.621,24.697,8.19,9.19,8.04,114.14,83.31,0.183,1.33,0.3024,,,0.74,0.1706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,3,53.9,1.03,15.95,4.231,33.623,24.7,8.19,8.91,8.04,110.71,83.35,0.182,1.51,0.3342,,,0.73,0.1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,4,54.8,1.2,15.95,4.231,33.623,24.7,8.19,8.74,8.04,108.52,83.33,0.182,1.68,0.3654,,,0.73,0.1701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,5,55.6,1.29,15.95,4.231,33.623,24.701,8.19,8.61,8.04,106.89,83.29,0.183,1.68,0.3643,,,0.74,0.1705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,6,56.4,1.26,15.85,4.22,33.613,24.715,8.19,8.44,8.06,104.6,82.63,0.191,1.79,0.3848,,,0.75,0.1722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,7,57.4,0.85,15.14,4.151,33.598,24.86,8.15,8.18,8.18,99.93,83.11,0.185,2.24,0.4641,,,0.76,0.1733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,8,58.6,0.82,14.69,4.105,33.564,24.932,8.12,7.72,8.25,93.48,83.19,0.184,1.91,0.4066,,,0.77,0.1746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,9,59.9,0.77,14.41,4.079,33.572,24.997,8.09,7.33,8.3,88.28,83.23,0.184,1.99,0.4212,,,0.8,0.1785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,10,61,1.22,13.74,4.016,33.568,25.134,8.07,7.13,8.41,84.74,83.6,0.179,1.82,0.3908,,,0.86,0.1847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,11,61.8,1.39,13.36,3.979,33.553,25.2,8.05,7,8.48,82.54,84.24,0.171,1.85,0.3949,,,0.89,0.1892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,12,62.5,1.24,12.91,3.937,33.559,25.295,8.02,6.96,8.56,81.33,84.19,0.172,1.75,0.3779,,,0.93,0.1931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,13,63.6,0.79,12.86,3.933,33.557,25.302,7.98,6.92,8.57,80.78,84.88,0.164,1.83,0.3923,,,0.94,0.1948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,14,64.8,1.14,12.54,3.902,33.558,25.367,7.97,6.95,8.63,80.53,85.6,0.155,1.72,0.3728,,,0.95,0.1957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,15,65.5,1.34,12.53,3.901,33.557,25.368,7.96,6.9,8.63,79.93,85.68,0.155,1.5,0.333,,,0.94,0.1949,-1,-1,-1,-1,-1,E,0.009,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,16,66.3,1.24,12.5,3.899,33.558,25.374,7.96,6.78,8.63,78.56,85.07,0.162,1.53,0.3375,,,0.94,0.194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,17,67.6,0.64,12.53,3.902,33.562,25.371,7.96,6.47,8.63,74.97,86.14,0.149,1.65,0.3597,,,0.93,0.1934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,18,69.1,0.82,12.45,3.894,33.556,25.383,7.95,6.19,8.64,71.59,86.37,0.147,1.48,0.3289,,,0.94,0.1948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,19,70.1,1.15,12.26,3.877,33.555,25.417,7.94,6.19,8.68,71.28,85.75,0.154,1.49,0.3314,,,0.96,0.1975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,20,70.9,1.34,12.15,3.867,33.557,25.441,7.93,6.25,8.7,71.89,86.67,0.143,1.51,0.3345,,,0.95,0.1956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,21,71.6,1.34,12.06,3.858,33.557,25.457,7.92,6.25,8.71,71.66,87.2,0.137,1.51,0.3346,,,0.9,0.1897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,22,73.4,0.42,12.05,3.857,33.559,25.462,7.9,5.85,8.72,67.06,87.2,0.137,1.5,0.3334,,,0.9,0.1904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,23,75.2,0.98,12.08,3.86,33.559,25.455,7.9,5.57,8.71,63.91,86.61,0.144,1.35,0.306,,,0.88,0.1874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,24,76,1.34,11.72,3.827,33.559,25.522,7.89,5.56,8.78,63.3,88.18,0.126,1.25,0.2874,,,0.92,0.192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,25,77.5,0.54,11.55,3.812,33.559,25.554,7.86,5.23,8.81,59.41,86.07,0.151,1.37,0.3094,,,1.08,0.2113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,26,78.8,0.93,11.59,3.815,33.561,25.548,7.85,4.88,8.8,55.45,86.83,0.141,1.28,0.2937,,,1.06,0.2085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,27,79.8,1.34,11.38,3.796,33.568,25.594,7.84,4.73,8.84,53.48,88.31,0.124,1.04,0.2514,,,1.01,0.203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,28,80.6,1.35,11.11,3.774,33.585,25.654,7.84,4.72,8.89,53.08,88.53,0.122,0.88,0.2217,,,1.1,0.2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,29,81.3,1.34,10.98,3.761,33.571,25.666,7.82,4.72,8.92,52.97,88.15,0.126,0.8,0.2079,,,1.29,0.2357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,30,82.1,1.36,10.87,3.749,33.562,25.679,7.8,4.73,8.94,52.93,87.7,0.131,0.7,0.1906,,,1.42,0.2516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,31,82.8,1.21,10.83,3.746,33.563,25.687,7.78,4.74,8.95,53.01,87.7,0.131,0.69,0.1883,,,1.41,0.2503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,32,84,0.67,10.83,3.748,33.576,25.697,7.78,4.74,8.95,52.96,87.69,0.131,0.71,0.1925,,,1.4,0.2488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,33,85.5,0.85,10.79,3.745,33.591,25.717,7.78,4.68,8.95,52.32,88.15,0.126,0.75,0.1996,,,1.23,0.2284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,34,86.5,1.14,10.74,3.743,33.614,25.743,7.79,4.66,8.96,51.98,88.88,0.118,0.7,0.1901,,,1.07,0.2103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,35,87.4,1.19,10.62,3.734,33.635,25.781,7.79,4.62,8.99,51.46,89.16,0.115,0.61,0.1731,,,1,0.2015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,36,88.2,1.21,10.53,3.728,33.656,25.812,7.79,4.56,9,50.73,89.32,0.113,0.57,0.1674,,,0.93,0.1929,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,37,89,1.16,10.47,3.724,33.669,25.833,7.79,4.53,9.01,50.24,89.71,0.109,0.52,0.158,,,0.88,0.1877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,38,90.2,0.77,10.41,3.719,33.683,25.855,7.78,4.49,9.02,49.77,89.8,0.108,0.46,0.1469,,,0.88,0.1878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,39,91.3,1.1,10.3,3.711,33.702,25.888,7.78,4.45,9.04,49.24,89.53,0.111,0.44,0.1433,,,0.88,0.1879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,40,92.1,1.38,10.29,3.71,33.705,25.892,7.77,4.43,9.05,49,89.41,0.112,0.44,0.1441,,,0.88,0.1872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,41,92.8,1.34,10.26,3.709,33.709,25.9,7.77,4.41,9.05,48.75,89.71,0.109,0.41,0.1376,,,0.88,0.1877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,42,93.9,0.81,10.23,3.707,33.719,25.914,7.77,4.4,9.06,48.56,89.51,0.111,0.38,0.1321,,,0.89,0.1889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,43,95.1,0.83,10.19,3.704,33.729,25.928,7.76,4.37,9.06,48.24,89.81,0.107,0.34,0.125,,,0.89,0.1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,44,96.2,1.13,10.15,3.701,33.74,25.944,7.76,4.35,9.07,47.93,89.94,0.106,0.32,0.1227,,,0.88,0.1875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,45,97.1,1.06,10.13,3.7,33.741,25.948,7.76,4.33,9.08,47.74,89.93,0.106,0.3,0.1188,,,0.88,0.1875,-1,-1,-1,-1,-1,<,0.003,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,46,98,1.14,10.12,3.7,33.751,25.957,7.76,4.31,9.08,47.48,89.93,0.106,0.29,0.1175,,,0.88,0.1874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,47,98.9,1.23,10.12,3.7,33.754,25.959,7.75,4.27,9.08,47.04,89.93,0.106,0.29,0.1173,,,0.88,0.1877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,48,100,0.72,10.13,3.701,33.756,25.96,7.75,4.21,9.08,46.41,89.89,0.107,0.3,0.1188,,,0.89,0.1881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,49,101.4,0.92,10.11,3.7,33.763,25.968,7.75,4.16,9.08,45.89,89.8,0.108,0.28,0.1159,,,0.89,0.1886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,50,102.3,1.32,10.07,3.698,33.774,25.984,7.75,4.13,9.09,45.53,89.81,0.108,0.25,0.1099,,,0.89,0.1889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,51,103,1.4,10.02,3.695,33.788,26.002,7.74,4.1,9.09,45.15,89.78,0.108,0.25,0.109,,,0.9,0.1897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,52,103.7,1.08,10.01,3.694,33.793,26.009,7.74,4.08,9.1,44.86,89.78,0.108,0.23,0.1065,,,0.9,0.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,53,104.9,0.79,10.01,3.694,33.793,26.008,7.74,4.07,9.1,44.78,89.74,0.108,0.21,0.1032,,,0.9,0.1904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,54,106,1.35,9.95,3.69,33.809,26.031,7.73,4.07,9.11,44.72,89.59,0.11,0.19,0.0988,,,0.91,0.1914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,55,106.8,1.27,9.92,3.688,33.811,26.038,7.73,4.06,9.11,44.54,89.82,0.107,0.2,0.1003,,,0.91,0.1916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,56,108,0.65,9.93,3.689,33.811,26.036,7.73,4,9.11,43.9,89.77,0.108,0.2,0.1004,,,0.91,0.1916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,57,109.3,1.17,9.91,3.687,33.813,26.041,7.73,3.87,9.12,42.47,89.8,0.108,0.18,0.0967,,,0.92,0.1925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,58,110.1,1.41,9.9,3.687,33.818,26.046,7.73,3.61,9.12,39.59,89.78,0.108,0.17,0.0947,,,0.92,0.1918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,59,110.8,1.31,9.88,3.687,33.832,26.061,7.72,3.54,9.12,38.81,89.72,0.108,0.17,0.0962,,,0.93,0.1932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,60,111.7,0.95,9.87,3.686,33.84,26.069,7.72,3.7,9.12,40.59,89.67,0.109,0.12,0.0857,,,0.93,0.193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,61,112.8,1.15,9.84,3.685,33.856,26.086,7.72,3.7,9.13,40.54,89.63,0.11,0.12,0.0862,,,0.94,0.1941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,62,113.6,1.23,9.84,3.685,33.859,26.09,7.71,3.7,9.13,40.57,89.65,0.109,0.12,0.0869,,,0.95,0.1959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,63,114.4,3.41,9.83,3.685,33.86,26.091,7.71,3.7,9.13,40.59,89.64,0.109,0.13,0.0882,,,0.95,0.1956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,64,114.8,4.77,9.83,3.685,33.859,26.091,7.71,3.7,9.13,40.6,89.63,0.11,0.12,0.0871,,,0.95,0.1958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,65,114.9,4.88,9.83,3.684,33.86,26.092,7.71,3.7,9.13,40.55,89.63,0.11,0.12,0.0873,,,0.96,0.1966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,66,115,4.9,9.83,3.684,33.86,26.092,7.71,3.7,9.13,40.56,89.63,0.11,0.12,0.0867,,,0.96,0.1966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,67,115,4.89,9.72,3.678,33.899,26.141,7.7,3.71,9.15,40.57,89.63,0.11,0.11,0.0855,,,0.95,0.1954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,68,115.1,4.79,9.72,3.678,33.898,26.14,7.7,3.71,9.15,40.57,89.63,0.11,0.12,0.0863,,,0.95,0.1954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,69,115.5,3.5,9.72,3.679,33.898,26.139,7.7,3.71,9.15,40.55,89.6,0.11,0.13,0.0881,,,0.95,0.1956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,70,116.4,1.03,9.72,3.678,33.898,26.139,7.7,3.7,9.15,40.5,89.62,0.11,0.12,0.0873,,,0.95,0.1957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,71,117.4,1.22,9.71,3.678,33.901,26.144,7.7,3.7,9.15,40.48,89.66,0.109,0.12,0.087,,,0.95,0.1957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,72,118.2,1.28,9.71,3.678,33.903,26.146,7.7,3.7,9.15,40.45,89.68,0.109,0.13,0.088,,,0.95,0.1958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,73,119,1.32,9.71,3.678,33.904,26.147,7.7,3.69,9.15,40.4,89.66,0.109,0.12,0.0862,,,0.95,0.1957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,74,119.8,1.02,9.7,3.678,33.905,26.148,7.69,3.69,9.15,40.36,89.68,0.109,0.13,0.0879,,,0.95,0.1959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,75,121.2,0.63,9.71,3.678,33.905,26.147,7.69,3.69,9.15,40.31,89.6,0.11,0.13,0.0878,,,0.95,0.1956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,76,122.5,1.18,9.7,3.678,33.908,26.152,7.69,3.69,9.15,40.36,89.66,0.109,0.13,0.0883,,,0.95,0.1959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,77,123.4,1.21,9.7,3.678,33.91,26.153,7.69,3.69,9.15,40.33,89.7,0.109,0.13,0.0878,,,0.95,0.1959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,78,124.2,1.15,9.7,3.678,33.91,26.153,7.69,3.69,9.15,40.29,89.67,0.109,0.12,0.0867,,,0.95,0.1961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,79,125.2,0.99,9.7,3.678,33.91,26.153,7.69,3.68,9.15,40.25,89.71,0.109,0.11,0.0854,,,0.95,0.1958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,80,126.3,0.86,9.69,3.678,33.911,26.154,7.69,3.68,9.15,40.18,89.7,0.109,0.12,0.0859,,,0.95,0.1961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,81,127.9,0.54,9.69,3.678,33.911,26.154,7.69,3.66,9.15,39.98,89.65,0.109,0.12,0.0868,,,0.95,0.1959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,82,129.3,1.1,9.69,3.678,33.913,26.157,7.69,3.64,9.15,39.73,89.66,0.109,0.11,0.0849,,,0.95,0.1957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,83,130.1,1.39,9.68,3.677,33.915,26.159,7.69,3.63,9.16,39.7,89.64,0.109,0.11,0.0838,,,0.95,0.1962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/01/2018, 09:35:00,3104,1,84,130.8,1.46,9.67,3.677,33.919,26.165,7.69,3.64,9.16,39.72,89.59,0.11,0.11,0.0845,,,0.95,0.1962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
